year,CAP,CAP_W,RET_total,SPREAD_PC_median,FF30,EXCHCD,notPERMNO
2019,300410.4,333395.14113,-4.4423213,1.8156627,Fin,3,61
2019,3745000.63,4491401.5200000005,-24.636818,3.4031758,Other,3,652
2019,8744172.198180001,6471790.05,34.850487,1.5662544,Servs,1,348
2019,18597080.58,11176968.88,57.477867,2.68021,Servs,1,468
2019,29980809.43962,23007003.82,33.003983,1.7742362,Servs,1,389
2019,3917194.38,2199670.66,79.12609,2.600375,Food,3,79
2019,4055859.5,2542101.12,78.18425,3.2127569,Rtail,1,340
2019,118710774.62363,103302613.98,23.57131,1.2260674,Servs,1,181
2019,19057797.77355,13046342.4,47.146027,1.8686259,Mines,1,748
2019,1200254700.0,780362310.0,57.57061,1.3209099,Servs,3,7
2019,190107970.0,155666320.0,27.368366,1.1710875,Food,3,371
2019,12255730.96,7018246.59,91.64566,2.3123252,BusEq,1,239
2019,50133900.18,42830712.0,20.249977,1.8585467,Hlth,1,201
2019,24948676.35,20066327.5,21.360739,1.2530903,Util,1,109
2019,22667539.73,15373736.1,42.84202,2.6020975,Other,3,295
2019,7118349.78,5705363.199999997,24.960922,2.7107754,Other,3,312
2019,5942550.46,5567304.32,0.32178962,3.729539,Meals,1,693
2019,12647382.61,5653652.76,104.59617,2.683703,Telcm,1,445
2019,15181219.2,9706978.65,62.346287,1.7098578,Trans,1,208
2019,4858542.0,5430009.6000000015,-11.542468,4.1313496,Other,3,402
2019,227868984.72,207873103.46,15.278084,1.3029954,Oil,1,554
2019,3164062.16,3420847.4,-4.994808,1.9475975,Fin,3,306
2019,6517667.520000001,4622037.69,36.951138,2.3752642,Other,3,294
2019,63038177.41299,41097778.54000001,55.70776,1.5012779,Hlth,1,357
2019,5479281.6,4200588.6000000015,29.889912,1.8991069,Fin,1,162
2019,48346504.36,37940619.53,30.450739,1.1942064,Other,1,127
2019,20426120.0,11971085.0,78.25113,1.7128154,Other,3,403
2019,28658473.76,21978530.08,35.61821,1.6137563,Fin,3,8
2019,2717376.45,3053225.3000000007,-9.965142,2.5423563,,1,266
2019,7715442.8999999985,5943277.5299999975,22.404463,1.6631519,Food,1,258
2019,5086743.15423,3052985.58,75.52834,2.141555,Whlsl,3,12
2019,9064806.6,6501197.36,36.819923,1.9867986,Servs,1,257
2019,19234217.0,10991201.76,74.57996,1.521293,Other,3,695
2019,19757673.9,14319468.9,36.151646,1.5149077,Fin,1,170
2019,14764925.72,9386616.6,0.9150791,2.6889598,Other,3,334
2019,7057135.800000003,6013724.199999997,20.868374,2.2793427,Other,3,722
2019,5413327.4995800005,3316578.87,85.87542,2.1892896,Fin,1,241
2019,49505924.78,39725918.75,33.99403,1.7286657,Oil,1,291
2019,7671533.7,7039568.25,13.299388,2.2928731,Clths,1,398
2019,6472689.8599999985,3184326.27,100.663284,2.7472837,Other,3,559
2019,3272689.26,2527257.6,30.383692,2.2223678,Chems,3,24
2019,1819892.4,935024.58,85.662834,2.7364562,Other,3,804
2019,78616837.0,28844825.0,57.34237,1.6574059,Servs,3,49
2019,31294698.33,21293726.0,55.47405,1.5419066,Meals,1,493
2019,2753575.52,1791675.45,56.19277,1.7838247,Cnstr,1,42
2019,3862893.77,4611889.26,-18.846346,2.6699743,Servs,1,727
2019,19340418.24,11648815.36,65.319595,2.0238283,BusEq,1,679
2019,4934601.09,4181069.6,20.278954,1.3605798,Util,1,502
2019,1037939.87,1035361.25,1.1859328,2.4004285,FabPr,1,147
2019,724304.2999999998,490921.2,51.358753,2.7765527,Telcm,3,71
2019,30074942.1,23815454.96,22.547132,1.1937538,Util,1,88
2019,328443.96,244369.84000000003,33.57648,1.4342284,Fin,3,80
2019,3173623.57,1806074.4,75.71574,2.1114917,Hlth,3,95
2019,4071143.76,2992858.26,22.94889,3.720698,Other,3,336
2019,3598920.0,2470950.24,52.66111,1.8576237,Rtail,1,433
2019,1768518.22,961259.52,87.69764,2.7966208,Cnstr,3,35
2019,3263602.02,2915981.1,11.547185,2.6482635,Other,3,327
2019,4246893.87,3756374.56,15.80287,1.4700042,Util,1,212
2019,5023142.48,2710052.8000000003,39.15083,1.9109621,Servs,1,447
2019,5092160.62,1380304.38,203.77199,4.57108,Other,3,428
2019,3499359.84,1592325.0,129.06793,2.671598,Cnstr,1,797
2019,1367010.0,1146002.78,25.024578,2.013414,Fin,2,23
2019,130934811.34,138673673.04,1.494195,1.857615,Hlth,1,346
2019,2330744.0,1810470.0,22.786924,1.9555448,Txtls,1,113
2019,8595970.25,6248041.54,31.282759,2.7369938,Servs,1,591
2019,7401586.5,5197236.12,52.97287,2.053552,Other,3,166
2019,3947179.92,2374034.67,48.599266,3.9596908,Other,3,766
2019,2861885.25,1974304.8,21.127996,1.8573546,Fin,3,17
2019,1223861.8,1376581.05,-12.7763405,3.349363,Other,3,366
2019,14188424.410000002,11990651.52,19.586077,1.584301,FabPr,1,237
2019,4817215.0,2316182.58,75.38946,2.8371928,Hlth,3,13
2019,2908035.0,2662456.0,19.74994,2.0546126,Servs,1,134
2019,1336030.85,1118952.45,24.807945,1.754745,Fin,3,90
2019,6257355.9,5293811.32,20.161293,1.6207149,Other,3,228
2019,3904488.48,2149231.25,63.63308,2.4681098,Servs,1,543
2019,295246576.68,288703299.33,7.2518096,1.2426854,Oil,1,123
2019,4785621.75,2763846.75,73.75789,1.853656,Other,1,120
2019,1791613.35,1026810.54,56.237064,3.0654957,Other,3,488
2019,1505378.23,2704298.43,-44.97062,3.7955284,Other,3,526
2019,11597000.4,10973107.64,3.5049655,2.0120292,BusEq,1,777
2019,649493.3,759963.0499999998,-16.680958,3.0442188,Other,3,453
2019,2291310.23,2057717.74,12.725979,2.172196,Whlsl,3,124
2019,22817758.29,17006711.52,41.020134,1.6087859,BusEq,3,62
2019,2680114.68,2236530.17,18.175581,2.7259698,Other,3,437
2019,5250007.529999998,3721503.85,24.175,3.398039,Other,3,639
2019,9985229.4,6415399.01,60.163403,1.5249012,Servs,1,160
2019,4448079.36,6966743.810000001,-36.674683,3.5860822,Rtail,1,567
2019,679485.3,518439.24,31.725975,2.7655988,Games,3,116
2019,19410742.8,12175052.2,59.52099,1.8701723,Servs,3,87
2019,3653694.99,2249065.18,41.55311,2.061858,Servs,1,83
2019,3644562.78,1172766.84,202.238,3.170336,Hlth,1,707
2019,6830022.0,6103857.6000000015,14.229599,1.9020749,Hlth,1,48
2019,2376604.93,1564623.3,46.89995,2.7701142,ElcEq,3,530
2019,3540595.56,2185325.38,56.9926,4.6773663,Other,3,490
2019,825006.6000000002,961634.8,-14.481146,3.081364,Beer,3,148
2019,4649710.82,1616460.3,170.91023,3.3904803,Other,3,762
2019,2010606.64,1334030.82,31.154482,2.7346308,Meals,1,737
2019,3953642.4,2955125.8000000007,34.946735,1.9788024,Servs,1,544
2019,71355403.07000001,71779938.7,6.640918,1.9801767,Oil,1,395
2019,1279463.54,1387575.36,-6.982311,2.1057212,Other,3,211
2019,2250264.18,1583071.36,50.62628,2.000548,BusEq,3,3
2019,6481907.0,4228452.0,54.57993,1.7893069,FabPr,1,192
2019,5092490.0,4512993.5,11.538159,2.2062194,Other,3,142
2019,39121650.5,40767294.54,6.08053,2.5030305,Oil,1,220
2019,3252375.49,2285224.36,46.540432,2.2878025,Trans,3,32
2019,3835050.72,2884419.75,36.15397,2.3987794,Servs,1,38
2019,5242594.899999999,5697554.04,-6.8743114,3.3611348,Other,3,770
2019,754688.0,785404.96,-2.6478584,2.7826076,Whlsl,1,324
2019,16570424.94,13902288.3,25.224411,1.821408,BusEq,3,126
2019,2470260.98,2211436.28,-1.7713975,4.0630307,Other,3,515
2019,1645071.12,945910.14,75.46896,2.7317755,Servs,3,397
2019,331774.79,234765.37,46.436005,3.1870065,Trans,3,45
2019,3573774.9,2969620.98,16.101892,2.2259324,Other,3,204
2019,1993243.5600000003,1351086.75,52.68526,1.9219831,Fin,1,176
2019,818890.4,560595.0599999999,49.118927,3.4969447,Other,3,523
2019,2067270.79,1051970.25,104.42279,2.8501146,Cnstr,1,532
2019,1741081.0,2455825.12,-28.024984,2.3581665,Other,3,223
2019,2381148.0,1400607.77,23.358473,2.0401099,Other,3,378
2019,169941244.01999998,162039692.85,19.333927,1.3507882,Servs,1,6
2019,8220043.02,6242412.24,52.839775,1.7231815,Fin,1,386
2019,12523367.0,8297830.0,53.14028,1.647599,Hlth,3,101
2019,4036055.52,2588661.2,50.00096,3.279627,Other,3,575
2019,9092126.34,5371975.95,74.880875,1.9078337,Paper,1,233
2019,3380641.44,1418200.8,130.2335,2.9266927,BusEq,1,163
2019,5913120.0,3774294.98,64.48153,1.6383058,FabPr,1,14
2019,2092681.97,2495050.74,-17.158514,2.7088573,Other,3,803
2019,237146576.85,201545937.9,20.614195,1.0608476,Food,1,78
2019,6643620.0,5970636.0,15.575093,1.90626,Other,3,673
2019,933955.77,822364.06,17.716576,1.818569,Fin,3,86
2019,4892808.52,4029073.0000000005,31.35549,2.269997,FabPr,1,57
2019,6177430.3500000015,4067688.2,51.14202,2.4662075,Other,3,719
2019,284439.61,192616.96,50.64662,1.9916517,Other,3,313
2019,1486356.6,1691289.88,-12.749237,3.43212,Cnstr,1,131
2019,488984.77,457845.51,8.259633,2.4744823,Trans,3,33
2019,93238218.57,92806032.55,7.9552536,1.7334797,Smoke,1,384
2019,4910827.52,4546361.73,11.543858,2.1228962,Fin,1,63
2019,5243030.539999999,4984626.0200000005,5.2265573,1.6920903,Food,1,623
2019,6273429.0,6226430.0,-0.08464857,1.7486995,,1,328
2019,8237196.699999997,4532698.96,80.56523,1.9918969,Hlth,1,627
2019,1199880.1,4190863.04,-70.699005,2.7885692,Servs,1,108
2019,1590331.0,1224818.03,17.164005,2.9007158,Servs,1,730
2019,2759138.8800000004,3953908.8,-30.404007,2.6785665,Trans,1,217
2019,3266147.75,2684478.09,3.5558572,4.110323,Other,3,424
2019,4532170.24,3290145.6,36.04467,2.072959,Hlth,1,317
2019,1018737.72,1304421.4400000002,-20.940802,3.1159675,BusEq,3,91
2019,4640648.04,2804066.19,64.70464,2.9268124,Other,3,666
2019,5761241.92,5692404.579999999,11.4956875,1.7922438,Whlsl,1,276
2019,2378372.5,1153547.0399999998,83.737076,3.1659167,Other,3,715
2019,4241494.44,2868452.52,54.68089,1.9454898,FabPr,1,637
2019,3784801.16,6747947.94,-36.732414,2.6114976,Other,3,255
2019,3759608.73,3953792.96,-7.326069,3.703753,Other,3,714
2019,3474119.16,2704259.25,14.284206,2.4914527,Hshld,1,800
2019,206422.5,199155.51,5.25911,2.521679,Other,3,343
2019,695555.36,586741.68,18.083328,3.3317065,Other,3,197
2019,55879373.2,31197815.04000001,89.87672,2.2645998,FabPr,3,614
2019,2360029.3600000003,1534163.88,42.979263,3.2625782,Other,3,168
2019,371985.8,325999.94,17.795279,1.7426107,Fin,3,580
2019,558381.24,1104183.0,-46.619415,4.295542,Autos,1,464
2019,867337.9,643320.8099999999,30.317772,2.1881196,Servs,3,182
2019,1639705.74,1233950.0,29.630487,3.826818,Other,3,404
2019,2816634.48,2014666.55,21.743883,3.5277488,Other,3,461
2019,2268432.33,1189388.34,17.327993,1.9150552,Fin,3,60
2019,167602.16,137642.92,26.113281,1.7737615,Other,3,676
2019,25802396.1,22969584.68,17.076761,1.4947073,Food,1,37
2019,829865.52,702404.13,21.90496,1.7900406,Fin,3,122
2019,1615207.3,2124300.12,-24.75983,2.5821545,Hlth,1,680
2019,1228037.07,1721976.64,-8.853477,2.8500943,Other,3,701
2019,7158808.8,2616150.6,32.23886,2.2469926,Fin,3,129
2019,740921.87,548735.64,15.565088,3.5809977,Other,3,756
2019,6522195.8599999985,6682762.24,7.1968484,1.598368,Other,3,406
2019,1898432.4,1773413.4600000004,5.299097,3.125821,Other,3,196
2019,589951.34,243012.38,137.53372,2.7948315,Servs,1,667
2019,2974786.08,1736797.92,39.94804,3.5789464,Other,3,413
2019,9504652.38,8258773.660000001,23.972649,2.4983094,Util,1,175
2019,1520396.16,1261682.37,19.077168,2.4646828,Servs,1,332
2019,5355694.08,3351316.14,59.393845,2.0159938,Servs,1,206
2019,901677.5,584071.02,31.383348,3.4306865,Other,3,725
2019,842873.8500000002,725092.7999999998,17.672115,3.2739148,Other,3,513
2019,862972.5,825531.6000000002,10.881084,2.108761,Hshld,3,546
2019,2563068.96,2003200.62,6.531817,1.7957863,Fin,3,77
2019,52293494.4,47211463.8,14.01296,1.6645659,Autos,1,161
2019,4586427.619999999,3265401.16,33.39177,2.5952485,Servs,1,479
2019,1525020.3099999996,2882168.96,-51.75012,3.5045002,Other,3,563
2019,3926077.64,3183268.53,28.816229,1.7853943,Fin,3,82
2019,1748973.6,1367414.1,30.354134,2.2103205,Trans,1,110
2019,2507239.3200000003,2289069.45,1.4193952,2.1755824,Other,3,456
2019,1332108.66,1289941.4,6.3204603,1.6954204,Food,1,647
2019,267727.78,276555.5,-0.99545234,1.9977744,Fin,3,177
2019,1181375.91,970818.5,23.991524,1.7633574,Fin,3,75
2019,21214066.55,14949815.58,45.03731,1.8271813,Rtail,3,102
2019,3062724.21,2064001.56,3.7278087,2.900484,BusEq,3,115
2019,1457667.0,1326888.8299999998,8.506431,1.8645673,Fin,1,465
2019,686507.64,545689.5,28.289917,2.5520465,Fin,1,466
2019,10825305.4,7166743.449999997,51.68551,1.6930807,Meals,1,492
2019,1071152.94,662431.33,47.494358,1.9728191,Fin,3,636
2019,17653938.59,13911023.76,41.823025,1.8793736,Fin,1,668
2019,1956859.78,2035084.8,-4.8953066,4.0008125,Other,3,498
2019,1097842.62,949839.03,16.554478,1.6634505,Fin,1,325
2019,24882241.85,21878325.0,11.5170765,2.4596553,Servs,1,482
2019,92412.0,82807.2,12.417948,0.8243378,Fin,3,322
2019,2445135.66,2907109.16,-0.4569685,2.2766623,Servs,1,282
2019,1156333.62,958376.64,19.168482,2.3739042,Other,3,227
2019,1575188.16,1572541.2000000004,0.6278332,2.3471506,Fin,1,568
2019,5736657.1499999985,3298436.26,78.45865,2.0612884,Fin,1,467
2019,587723.25,531308.4,12.905356,1.8853118,Fin,3,596
2019,3471189.2,3085825.98,25.23761,1.7987756,Fin,1,187
2019,1958745.42,1802062.5,15.007554,1.9524589,Fin,1,690
2019,23269409.93,16861452.72,57.46555,1.5854917,Servs,1,630
2019,2519825.55,2080856.68,39.947624,2.1991603,Trans,3,31
2019,6115952.6400000015,4375717.8,44.013424,2.9439807,Trans,1,174
2019,2020552.32,1701061.25,20.371845,1.8853818,Other,3,601
2019,566924.3999999999,463553.54,25.390173,1.9475778,Fin,3,718
2019,10613662.02,4943043.12,106.56732,2.3623595,Fin,1,198
2019,51967.2,124092.9,-54.52789,4.552588,Fin,2,705
2019,947142.0,679667.47,40.921474,2.7287338,FabPr,3,29
2019,8206159.5,5403098.92,51.707264,0.44398448,Telcm,1,694
2019,64099.75,55443.72,23.621176,2.2004151,Fin,3,179
2019,2871889.8400000012,2567285.4,11.52224,3.0926707,Autos,1,186
2019,117619.3044,70071.23999999999,64.326126,1.5178778,Other,3,263
2019,1246082.76,1737970.74,-28.597298,3.3058841,Other,3,299
2019,39230730.0,52508800.0,-21.081768,1.7927771,Other,3,802
2019,209863.0,163100.72,23.61349,1.5328317,Fin,3,460
2019,674309.4299999999,385026.9,78.25344,2.5884707,Rtail,3,111
2019,2651723.3200000003,1385572.25,67.64142,1.9361961,,1,625
2019,1271954.92,482459.9,161.47998,3.811934,Rtail,1,687
2019,949169.3,800415.0,28.013334,2.2541018,Other,3,724
2019,2913925.52,2248185.24,29.209585,2.6821363,Other,3,242
2019,3759506.28,3916806.3,0.16498038,3.3078527,Oil,1,347
2019,1309114.62,866276.5,47.13197,3.8336768,Fin,3,633
2019,2448361.04,2087666.7,19.369785,2.3204668,Servs,1,369
2019,267829.25,219922.5,22.499254,1.9953119,Food,3,118
2019,11614908.64,9360438.12,37.986378,1.6015301,Fin,1,566
2019,653649.3600000001,1202103.15,-47.2425,3.1805158,BusEq,1,281
2019,503751.04,650307.36,-21.320854,2.6660514,Other,3,579
2019,208948.48,143569.25,45.35025,0.3133012,Other,3,699
2019,505234.61,383050.62,30.961973,2.080264,Fin,1,757
2019,839391.6599999998,710338.2000000002,25.357746,1.5675297,Fin,1,103
2019,226941.96,225143.82,2.3281794,1.9158976,Fin,3,595
2019,1860849.0,1300383.36,22.336868,3.6920016,Other,3,400
2019,812294.0,573910.59,60.152153,2.1681633,Other,3,273
2019,17133517.680000003,12789823.48,39.69586,1.9940053,Games,1,125
2019,1423793.28,927979.65,59.21295,2.63625,Paper,1,354
2019,3977552.32,2401992.9,42.134933,2.1146803,Cnstr,1,279
2019,140529.33,143812.44,3.4875546,0.9622105,Other,3,158
2019,2496306.33,1939082.29,43.549583,3.0492313,Games,1,372
2019,2268118.44,1183794.15,85.881874,2.595148,Other,3,489
2019,857340.4500000002,530900.3400000001,58.45881,2.7439897,Cnstr,1,620
2019,916681.86,1040418.9,-14.200569,5.2901773,Hlth,3,638
2019,1818355.52,1194360.09,66.52603,2.195452,Fin,1,363
2019,331140.81,283573.55,24.86495,2.3858316,Fin,1,277
2019,1123059.05,1641791.9,-33.047337,4.910369,Other,3,470
2019,4095284.74,1805203.4,110.02156,2.2600894,Fin,1,586
2019,719390.66,1463862.96,-52.012363,3.8783681,Other,3,449
2019,1263465.26,937628.9,43.144363,2.3028908,Whlsl,1,531
2019,473925.12,484879.78,3.4655998,1.5432708,Other,3,315
2019,1487494.32,518550.52,38.96881,2.121627,Other,3,704
2019,1009810.36,458439.79,87.59426,4.172512,Other,3,408
2019,3849340.5,2526888.3600000003,56.782253,1.7271447,Servs,1,540
2019,164684.96,134604.96,26.275932,1.8636496,Other,3,682
2019,877726.8,661026.6000000001,32.150196,2.1734784,Servs,1,213
2019,16056859.86,10528295.31,51.569588,2.0728114,Fin,1,128
2019,1385530.0,514056.54,121.941414,4.245148,Other,3,478
2019,236765.46,331104.51,-27.833559,6.0951934,Other,3,358
2019,1560576.59,1281733.36,24.238892,2.1696448,FabPr,1,98
2019,2505454.9000000004,2734301.61,-7.987033,1.9282701,Other,3,527
2019,269496.0,235203.2,-2.284226,2.0708,Fin,3,642
2019,151582.095,161725.5,8.227093,1.7872753,Other,3,185
2019,1514527.6800000004,1323856.26,17.496304,1.8146096,Fin,1,302
2019,7943509.74,6320984.09,37.778183,1.617234,Fin,1,504
2019,2670403.96,1647458.66,60.716717,1.8913974,Fin,1,388
2019,812506.2,666991.5,23.637959,2.9290462,Fin,1,689
2019,275089.08,268790.94,-4.4145823,4.1954894,Other,3,641
2019,2627341.0,1825728.24,53.881813,1.7600236,Other,3,455
2019,805038.01,601992.9,31.054796,3.3168192,Other,3,807
2019,802651.5,866394.1,-11.639218,3.3805938,Other,3,655
2019,431308.8000000001,299238.31999999995,46.11073,2.9110637,Other,3,309
2019,962706.25,1193294.74,-13.590474,3.3421075,Rtail,1,56
2019,6142568.520000001,5958617.28,6.3091793,1.7616773,Other,3,582
2019,600289.7999999999,507188.85,29.750349,1.7713687,Fin,3,66
2019,8695184.319999997,4597669.44,87.45068,0.76922125,BusEq,3,22
2019,3963837.64,3804561.06,0.46524754,1.9450009,Util,1,783
2019,481620.9,424644.48,12.918068,3.6610405,Oil,1,248
2019,931190.4,751350.36,22.255823,4.426927,Hlth,3,615
2019,3064844.25,1191203.65,131.96068,3.3668654,BusEq,3,344
2019,1890929.43,2750549.76,-34.945305,2.5565562,Other,3,774
2019,1916492.0,1040256.0,85.33675,2.2857578,Other,3,440
2019,766778.72,561985.34,34.224564,2.0981874,Other,3,401
2019,58696.95,49588.0,35.529755,3.6311524,Trans,3,81
2019,940322.76,706415.4,34.718155,2.012474,Other,3,578
2019,230982.82,207895.24,17.329937,2.4487789,Fin,3,360
2019,3511897.68,3280825.78,15.103646,1.7587327,Fin,1,778
2019,2957733.09,4828018.7,-32.53404,3.934803,Chems,1,798
2019,1189469.68,662716.48,63.892677,2.067144,Oil,1,628
2019,2313684.26,1886996.1,37.484146,2.4116218,Fin,1,373
2019,75114.26,72753.92,15.879613,1.4966292,Other,3,230
2019,2754324.75,3355051.85,-10.805296,2.957393,Chems,1,329
2019,2122144.0,2027833.56,-9.405618,3.926286,Chems,3,104
2019,1212302.67,844299.24,45.265778,2.218982,Fin,1,72
2019,898470.33,927956.9,-3.0656416,2.6227036,Other,3,606
2019,745729.2,576394.0,30.824308,2.3141952,Fin,1,393
2019,224197.38,209762.7,11.885775,3.6575851,Servs,1,686
2019,47949309.05,33943936.84,44.405376,1.4569957,Util,1,190
2019,1157134.65,416057.04,165.07837,2.075524,Servs,1,365
2019,2274476.4000000004,2938185.76,-17.694042,1.9719042,Rtail,3,439
2019,1726689.4,1499319.0,15.490194,2.0318003,Trans,3,53
2019,31007.0,32427.4956,13.850011,8.064281,Rtail,1,21
2019,1030902.18,698269.6,45.699326,2.7600877,Hlth,1,5
2019,935594.82,1596337.74,-52.590694,5.2107935,Hlth,3,696
2019,1580498.0499999996,825264.02,45.841705,5.231388,Servs,1,747
2019,752659.2,514124.0,23.922413,3.86699,Other,3,507
2019,3499084.16,1092231.6,212.76877,4.7853193,Trans,3,755
2019,1918898.22,1632856.08,25.822153,2.5446837,Other,3,319
2019,316687.0,395699.59,-21.225122,3.7802217,Whlsl,1,624
2019,606829.92,479342.88,26.002935,2.6148856,Other,3,556
2019,611863.7999999999,936655.7,-37.2514,3.4764948,Other,3,516
2019,982599.78,781592.6399999999,25.115341,1.9124588,Fin,3,392
2019,678540.78,352107.22,86.90407,2.9862788,Cnstr,1,387
2019,103853.4,100355.31,8.129186,1.2850181,Fin,3,52
2019,1759882.6,948547.72,83.32099,3.691203,Other,3,286
2019,2683468.1,1384534.4,92.74284,3.3290699,Mines,1,759
2019,1936176.75,1200615.24,58.903755,2.2432024,Whlsl,1,533
2019,65277.48,65594.88,-1.1676071,2.589214,Other,3,735
2019,3216838.17,506275.5500000001,452.43298,5.257612,Other,3,283
2019,642988.85,1294225.66,-52.028633,5.725759,Servs,1,418
2019,172592.41999999998,116535.33,49.11861,2.291654,Other,3,742
2019,5318267.31,4478075.4,18.744732,3.3567836,Oil,1,589
2019,484252.8,877701.33,-46.767242,3.9567606,Other,3,218
2019,1266957.835,618142.15,98.949844,4.7414465,Other,3,711
2019,317623.54,340213.5,-9.822607,5.6285105,Other,3,767
2019,2510741.06,2420676.4,-0.59281534,2.732764,Servs,1,736
2019,708265.1,795646.35,-12.432597,4.6517696,Hlth,3,65
2019,2096038.77,1806667.02,15.71193,4.084644,Oil,1,265
2019,224071.62,114341.76,93.99029,4.289072,Other,3,720
2019,131508.9,125190.63,4.25448,3.9403832,BusEq,3,121
2019,249684.1,201419.25,32.551292,1.7203193,Fin,3,235
2019,266420.7,109941.15,115.80881,5.240885,Hlth,3,25
2019,5752730.1,12318507.5,-54.23183,6.062827,Util,1,341
2019,1570902.9,1260768.0,21.31067,1.9619873,Util,1,780
2019,1482036.1,830024.02,52.532486,5.3984475,Other,3,473
2019,3102276.64,2697171.4,22.417557,1.725584,Fin,3,139
2019,1050160.65,959098.3,4.8633876,3.6182249,Other,3,261
2019,443535.54,827564.64,-47.007008,6.3248253,Oil,1,706
2019,313496.96,319981.54,-8.04129,4.35815,Other,3,610
2019,854544.0,605557.5,23.684256,1.712224,Fin,3,97
2019,187866.84,204029.1,-1.0753882,2.2165532,Fin,3,16
2019,7397129.999999999,5444439.0,22.169691,1.6869937,Fin,3,140
2019,811385.1000000002,611662.78,21.471603,2.3328571,Other,3,425
2019,194571.16,165651.1,23.241383,1.6982365,Other,3,741
2019,53031.2,61057.55,-8.291213,2.0084054,Fin,3,15
2019,3571951.1700000013,3235710.52,1.9739437,2.3700306,Other,3,451
2019,1659004.62,1205291.34,47.861427,1.6903691,Servs,1,782
2019,587740.89,460560.8,28.800747,2.58345,Chems,1,69
2019,442172.25,398309.86,13.298504,2.6084552,Other,3,681
2019,2760863.16,3170924.13,-13.422982,3.2269635,Other,3,471
2019,1121044.32,1104674.75,11.529162,2.9427745,Whlsl,1,290
2019,666136.68,576696.9,-9.549738,5.7878537,Other,3,184
2019,1246542.4400000002,669789.9,53.576267,5.2299914,Other,3,754
2019,508077.5,394475.7,24.112772,2.2090993,Servs,1,10
2019,34164.13,54800.13000000001,-38.09537,2.1507223,Telcm,3,399
2019,397990.2,325998.15,33.103916,2.779734,Rtail,1,73
2019,321850.96,272257.7,18.042114,2.9697864,Fin,3,314
2019,1424824.56,1021796.62,32.722088,2.860972,Other,3,753
2019,391325.5,391566.72,-8.49656,2.2442894,Fin,1,587
2019,66531.39,56914.0,19.752813,1.483237,Fin,3,260
2019,777275.3999999998,572218.5599999999,37.16924,1.9681128,Other,3,713
2019,532673.92,537883.1,-14.330736,4.825292,Other,3,475
2019,3486158.19,2346573.24,44.773926,1.6972829,Other,3,654
2019,451590.72,354070.08,31.444672,1.9377246,Fin,3,234
2019,1576753.1900000004,729175.59,106.08156,4.649712,Other,3,509
2019,850046.25,744306.75,-19.374237,3.8909872,Other,3,528
2019,68164.2,50047.44,45.282276,4.544228,Hlth,3,41
2019,542583.08,714410.7000000002,-22.766273,2.5831065,Other,3,345
2019,500018.04,614000.07,-22.164385,3.213288,Servs,1,499
2019,19735.3,48483.77,-58.40345,5.751099,Fin,2,442
2019,223113.73,188181.73,18.34721,3.6332023,Fin,3,326
2019,10863035.82,11920497.84,-3.919197,2.711819,Oil,1,717
2019,572916.3,948252.08,-41.954685,6.2259617,Other,3,243
2019,693113.82,571177.2200000001,19.860287,4.6753006,Other,3,784
2019,202180.8,108433.26,85.532,4.082617,Fin,1,483
2019,117371.4,112693.14,-0.5862523,3.1921217,Other,3,414
2019,2169328.04,1554267.86,42.54417,2.432904,Cnstr,1,350
2019,543816.0,457732.52,18.226677,4.167109,Other,3,557
2019,439629.6,303938.25,47.13331,2.252044,Servs,3,356
2019,2896631.3,2305726.5,27.443462,1.717761,Other,3,410
2019,229679.24,340522.56,-34.154926,3.9651837,Other,3,801
2019,190378.58,135527.04,40.523926,3.3748112,BusEq,3,40
2019,2941200.0,2176070.0,63.075108,2.2235594,Other,3,577
2019,1222912.0,1262020.4400000002,-3.435852,2.9659214,FabPr,1,588
2019,290941.2,234617.64,22.323082,2.3806407,Telcm,3,377
2019,794072.7,429548.72,82.86348,4.784055,Other,3,524
2019,440412.875,540323.67,-19.8787,2.8494387,Other,3,167
2019,132214.69,108857.97,-9.184618,5.3939943,Servs,3,517
2019,343026.25,779913.75,-57.002884,5.4100823,Hlth,3,330
2019,2405461.8000000003,487718.0,299.35147,4.9811654,Other,3,394
2019,253312.57,416583.09,-36.234924,3.366545,Other,3,293
2019,21235.25,47978.75,-55.724964,6.5395484,Other,3,661
2019,58146.37,82895.48999999999,-29.855116,3.1456144,Other,3,550
2019,531822.78,591766.53,-0.19709465,2.604722,Meals,3,644
2019,541975.77,693763.98,-20.309212,2.5754821,Chems,1,200
2019,1904445.17,625254.05,201.2293,5.360803,Other,3,511
2019,29499.08,2380.35,128.28587,6.338669,Rtail,3,552
2019,452443.2,789061.98,-37.949043,5.3618946,Mines,1,267
2019,535209.87,303458.5,11.894374,4.9469423,Hlth,3,353
2019,4126547.5,3191072.64,34.563602,1.8464363,Fin,1,43
2019,9302223.2,4550223.44,100.294044,1.7808928,Other,3,272
2019,377059.2,635416.32,-36.55855,3.7191815,Games,1,491
2019,413767.83,525680.33,-19.881245,4.436712,Hlth,3,27
2019,418429.56,737609.0399999998,-43.274143,2.5088916,Hlth,3,39
2019,365392.7,195193.92,46.653484,4.29122,Other,3,508
2019,226071.95,226353.12,-7.828207,1.8706572,Fin,3,484
2019,86475.6,84762.36,3.448074,2.2931533,Hlth,3,44
2019,8526285.0,4927052.0,79.1364,2.5429785,Hshld,1,417
