RET,date_m,year,notPERMNO
0.377953,201901,2019,374
0.089524,201902,2019,374
-0.148601,201903,2019,374
-0.117043,201904,2019,374
-0.288372,201905,2019,374
-0.150327,201906,2019,374
-0.173077,201907,2019,374
0.344186,201908,2019,374
0.256055,201909,2019,374
-0.267218,201910,2019,374
-0.056391,201911,2019,374
-0.035857,201912,2019,374
-0.070248,202001,2020,374
-0.248889,202002,2020,374
-0.372781,202003,2020,374
0.490566,202004,2020,374
-0.28481,202005,2020,374
0.106195,202006,2020,374
0.48,202007,2020,374
-0.210811,202008,2020,374
0.082192,202009,2020,374
-0.227848,202010,2020,374
0.098361,202011,2020,374
-0.097015,202012,2020,374
0.082474,201901,2019,375
-0.152381,201902,2019,375
0.031461,201903,2019,375
0.062309,201904,2019,375
-0.128384,201905,2019,375
-0.129412,201906,2019,375
-0.067568,201907,2019,375
-0.26087,201908,2019,375
0.156863,201909,2019,375
-0.271186,201910,2019,375
1.395349,201911,2019,375
0.009709,201912,2019,375
0.0,202001,2020,375
-0.093385,201901,2019,376
-0.128755,201902,2019,376
0.034483,201903,2019,376
0.285714,201904,2019,376
0.259259,201905,2019,376
0.270588,201906,2019,376
-0.166667,201907,2019,376
-0.438889,201908,2019,376
0.163366,201909,2019,376
-0.391489,201910,2019,376
0.538462,201911,2019,376
-0.077273,201912,2019,376
-0.187192,202001,2020,376
0.072727,202002,2020,376
-0.186441,202003,2020,376
0.597222,202004,2020,376
0.356522,202005,2020,376
-0.00641,202006,2020,376
0.003226,202007,2020,376
-0.096463,202008,2020,376
-0.113879,202009,2020,376
0.072289,202010,2020,376
0.411985,202011,2020,376
0.281167,202012,2020,376
0.092257,201901,2019,377
0.048265,201902,2019,377
0.014389,201903,2019,377
0.03617,201904,2019,377
-0.075975,201905,2019,377
-0.042963,201906,2019,377
-0.047214,201907,2019,377
-0.035743,201908,2019,377
0.029486,201909,2019,377
0.056465,201910,2019,377
0.084431,201911,2019,377
0.060714,201912,2019,377
-0.09495,202001,2020,377
-0.060268,202002,2020,377
-0.323832,202003,2020,377
0.086651,202004,2020,377
0.056035,202005,2020,377
0.003061,202006,2020,377
-0.104781,202007,2020,377
0.011364,202008,2020,377
-0.023596,202009,2020,377
-0.100115,202010,2020,377
0.375959,202011,2020,377
-0.037175,202012,2020,377
0.15272,201901,2019,378
0.103298,201902,2019,378
-0.115079,201903,2019,378
0.111328,201904,2019,378
-0.089649,201905,2019,378
0.064291,201906,2019,378
0.033661,201907,2019,378
-0.134659,201908,2019,378
0.075649,201909,2019,378
0.016347,201910,2019,378
0.082476,201911,2019,378
-0.038001,201912,2019,378
-0.034632,202001,2020,378
-0.130419,202002,2020,378
-0.488442,202003,2020,378
0.279983,202004,2020,378
0.258001,202005,2020,378
0.069694,202006,2020,378
0.084156,202007,2020,378
0.064193,202008,2020,378
-0.049892,202009,2020,378
0.167497,202010,2020,378
0.093641,202011,2020,378
0.11424,202012,2020,378
0.353204,202012,2020,379
0.3901,201901,2019,380
0.251367,201902,2019,380
0.095652,201903,2019,380
-0.254048,201904,2019,380
0.191616,201905,2019,380
-0.321429,201906,2019,380
0.026316,201907,2019,380
-0.147436,201908,2019,380
-0.18797,201909,2019,380
0.327407,201910,2019,380
0.360631,201911,2019,380
-0.087153,201912,2019,380
0.235539,202001,2020,380
-0.091,202002,2020,380
-0.249925,202003,2020,380
0.52,202004,2020,380
0.048246,202005,2020,380
0.230125,202006,2020,380
1.088435,202007,2020,380
0.517915,202008,2020,380
-0.169528,202009,2020,380
-0.193798,202010,2020,380
-0.483974,202011,2020,380
0.291925,202012,2020,380
0.318239,201901,2019,381
0.118321,201902,2019,381
0.279863,201903,2019,381
0.036,201904,2019,381
0.028314,201905,2019,381
-0.276596,201906,2019,381
-0.151384,201907,2019,381
-0.382263,201908,2019,381
0.173267,201909,2019,381
0.014065,201910,2019,381
0.055479,201911,2019,381
-0.114323,201912,2019,381
0.178042,202001,2020,381
-0.031486,202002,2020,381
-0.313394,202003,2020,381
-0.683712,202004,2020,381
0.592814,202005,2020,381
-0.338346,202006,2020,381
-0.017045,202007,2020,381
0.046243,202008,2020,381
-0.099447,202009,2020,381
-0.116564,202010,2020,381
0.284722,202011,2020,381
0.156757,202012,2020,381
-0.052863,201901,2019,382
0.202791,201902,2019,382
-0.058005,201903,2019,382
-0.035304,201904,2019,382
-0.217021,201905,2019,382
-0.047826,201906,2019,382
0.042237,201907,2019,382
-0.05805,201908,2019,382
0.084884,201909,2019,382
0.008574,201910,2019,382
0.008502,201911,2019,382
-0.047418,201912,2019,382
0.035398,202001,2020,382
0.017094,202002,2020,382
-0.237395,202003,2020,382
0.422865,202004,2020,382
0.350436,202005,2020,382
0.135484,202006,2020,382
0.285985,202007,2020,382
-0.174276,202008,2020,382
-0.139715,202009,2020,382
0.119558,202010,2020,382
-0.089506,202011,2020,382
0.08339,202012,2020,382
0.313333,201901,2019,383
0.06599,201902,2019,383
-0.080952,201903,2019,383
0.19171,201904,2019,383
-0.182609,201905,2019,383
0.010638,201906,2019,383
-0.026316,201907,2019,383
0.037838,201908,2019,383
0.541667,201909,2019,383
0.010135,201910,2019,383
0.003344,201911,2019,383
-0.00081,201901,2019,384
0.062006,201902,2019,384
0.111048,201903,2019,384
-0.053979,201904,2019,384
-0.097,201905,2019,384
-0.018549,201906,2019,384
-0.005913,201907,2019,384
-0.070746,201908,2019,384
-0.045725,201909,2019,384
0.09511,201910,2019,384
0.109623,201911,2019,384
0.021127,201912,2019,384
-0.047686,202001,2020,384
-0.150642,202002,2020,384
-0.021303,202003,2020,384
0.014999,202004,2020,384
-0.005096,202005,2020,384
0.026633,202006,2020,384
0.048408,202007,2020,384
0.06294,202008,2020,384
-0.096936,202009,2020,384
-0.066253,202010,2020,384
0.103936,202011,2020,384
0.050967,202012,2020,384
0.202386,201901,2019,385
0.119048,201902,2019,385
0.020444,201903,2019,385
0.259872,201904,2019,385
0.007605,201905,2019,385
0.002292,201906,2019,385
0.156702,201901,2019,386
0.089382,201902,2019,386
-0.012063,201903,2019,386
0.098679,201904,2019,386
-0.071962,201905,2019,386
0.085804,201906,2019,386
0.015732,201907,2019,386
-0.119281,201908,2019,386
0.103812,201909,2019,386
-0.008817,201910,2019,386
0.082839,201911,2019,386
0.046328,201912,2019,386
-0.020499,202001,2020,386
-0.11619,202002,2020,386
-0.229673,202003,2020,386
0.113933,202004,2020,386
0.000664,202005,2020,386
0.035516,202006,2020,386
0.05895,202007,2020,386
0.053846,202008,2020,386
-0.076671,202009,2020,386
0.0,202010,2020,386
0.205508,202011,2020,386
0.020475,202012,2020,386
0.240412,201901,2019,387
0.067119,201902,2019,387
0.086219,201903,2019,387
0.096942,201904,2019,387
0.099644,201905,2019,387
-0.016721,201906,2019,387
0.077345,201907,2019,387
-0.100305,201908,2019,387
0.152235,201909,2019,387
-0.049607,201910,2019,387
0.07907,201911,2019,387
-0.043103,201912,2019,387
0.160661,202001,2020,387
-0.027281,201901,2019,388
0.12766,201902,2019,388
-0.046312,201903,2019,388
0.002698,201904,2019,388
-0.048879,201905,2019,388
0.045733,201906,2019,388
0.082507,201907,2019,388
0.232403,201908,2019,388
0.026698,201909,2019,388
0.024687,201910,2019,388
0.106007,201911,2019,388
-0.007869,201912,2019,388
-0.009401,202001,2020,388
0.049229,202002,2020,388
-0.372944,202003,2020,388
0.364541,202004,2020,388
0.117004,202005,2020,388
0.244491,202006,2020,388
0.154822,202007,2020,388
0.095524,202008,2020,388
0.102428,202009,2020,388
-0.125602,202010,2020,388
0.137151,202011,2020,388
0.138446,202012,2020,388
0.110528,201901,2019,389
0.085962,201902,2019,389
0.026767,201903,2019,389
-0.034411,201904,2019,389
-0.021958,201905,2019,389
0.184394,201906,2019,389
-0.010752,201907,2019,389
-0.025256,201908,2019,389
-0.03719,201909,2019,389
-0.033204,201910,2019,389
0.010802,201911,2019,389
0.058433,201912,2019,389
0.004789,202001,2020,389
-0.101514,202002,2020,389
-0.226755,202003,2020,389
0.321991,202004,2020,389
0.048601,202005,2020,389
-0.051097,202006,2020,389
0.116366,202007,2020,389
0.033841,202008,2020,389
-0.037374,202009,2020,389
-0.023092,202010,2020,389
0.097409,202011,2020,389
0.06024,202012,2020,389
0.065333,201901,2019,390
0.031758,201902,2019,390
-0.035026,201903,2019,390
-0.042976,201904,2019,390
-0.076677,201905,2019,390
0.476127,201906,2019,390
0.021142,201907,2019,390
0.352435,201906,2019,391
0.441737,201907,2019,391
-0.174871,201908,2019,391
-0.085485,201909,2019,391
0.076923,201910,2019,391
0.009946,201911,2019,391
-0.026858,201912,2019,391
-0.052438,202001,2020,391
0.34466,202002,2020,391
-0.018773,202003,2020,391
1.538631,202004,2020,391
0.128696,202005,2020,391
0.200308,202006,2020,391
0.117458,202007,2020,391
-0.076393,202008,2020,391
-0.110697,202009,2020,391
0.260606,202010,2020,391
0.696746,202011,2020,391
-0.527245,202012,2020,391
0.097448,201901,2019,392
0.044926,201902,2019,392
-0.08346,201903,2019,392
0.032009,201904,2019,392
-0.187166,201905,2019,392
0.108553,201906,2019,392
0.081306,201907,2019,392
-0.009879,201908,2019,392
0.083703,201909,2019,392
0.048593,201910,2019,392
0.01561,201911,2019,392
0.036023,201912,2019,392
-0.00649,202001,2020,392
-0.103127,202002,2020,392
-0.35796,202003,2020,392
0.393841,202004,2020,392
-0.219767,202005,2020,392
0.067064,202006,2020,392
-0.106145,202007,2020,392
-0.013281,202008,2020,392
0.011085,202009,2020,392
-0.038371,202010,2020,392
0.192182,202011,2020,392
0.050546,202012,2020,392
0.080769,201901,2019,393
0.087443,201902,2019,393
-0.143993,201903,2019,393
0.237029,201904,2019,393
-0.12936,201905,2019,393
0.064909,201906,2019,393
-0.018095,201907,2019,393
-0.083899,201908,2019,393
0.097935,201909,2019,393
0.136933,201910,2019,393
-0.008482,201911,2019,393
0.018392,201912,2019,393
-0.102058,202001,2020,393
-0.050982,202002,2020,393
-0.461311,202003,2020,393
0.167429,202004,2020,393
-0.130878,202005,2020,393
0.083859,202006,2020,393
-0.014143,202007,2020,393
0.077637,202008,2020,393
-0.122944,202009,2020,393
0.233929,202010,2020,393
0.222142,202011,2020,393
0.196488,202012,2020,393
0.659091,201901,2019,394
0.268102,201902,2019,394
-0.043981,201903,2019,394
0.001614,201904,2019,394
0.107172,201905,2019,394
-0.086608,201906,2019,394
0.056574,201907,2019,394
-0.02187,201908,2019,394
-0.204703,201909,2019,394
0.115851,201910,2019,394
0.435274,201911,2019,394
0.489104,201912,2019,394
-0.149187,202001,2020,394
0.023889,202002,2020,394
-0.276248,202003,2020,394
0.061251,202004,2020,394
0.066221,202005,2020,394
-0.0849,202006,2020,394
-0.138232,202007,2020,394
-0.060694,202008,2020,394
-0.082308,202009,2020,394
0.036044,202010,2020,394
0.11165,202011,2020,394
-0.209607,202012,2020,394
0.085646,201901,2019,395
0.006869,201902,2019,395
-0.01636,201903,2019,395
-0.05424,201904,2019,395
-0.061074,201905,2019,395
0.0346,201906,2019,395
-0.026475,201907,2019,395
-0.116791,201908,2019,395
0.091989,201909,2019,395
-0.023868,201910,2019,395
0.08587,201911,2019,395
0.084918,201912,2019,395
-0.086114,202001,2020,395
-0.178193,202002,2020,395
-0.363899,202003,2020,395
0.366883,202004,2020,395
0.011877,202005,2020,395
-0.003793,202006,2020,395
-0.10019,202007,2020,395
0.013373,202008,2020,395
-0.133281,202009,2020,395
-0.115408,202010,2020,395
0.38225,202011,2020,395
0.01087,202012,2020,395
0.034177,201901,2019,396
0.046512,201902,2019,396
-0.004678,201903,2019,396
0.022327,201904,2019,396
0.011494,201905,2019,396
0.153409,201906,2019,396
0.046305,201907,2019,396
-0.001883,201908,2019,396
0.137736,201909,2019,396
0.048243,201901,2019,397
-0.026263,201902,2019,397
-0.003596,201903,2019,397
0.025389,201904,2019,397
0.288277,201905,2019,397
0.133163,201906,2019,397
0.170689,201907,2019,397
-0.050282,201908,2019,397
-0.095112,201909,2019,397
-0.005541,201910,2019,397
0.123281,201911,2019,397
0.025422,201912,2019,397
0.026236,202001,2020,397
-0.18738,202002,2020,397
-0.169122,202003,2020,397
0.134345,202004,2020,397
0.099438,202005,2020,397
0.026269,202006,2020,397
-0.017523,202007,2020,397
-0.020808,202008,2020,397
-0.12125,202009,2020,397
0.052632,202010,2020,397
-0.009459,202011,2020,397
-0.166829,202012,2020,397
0.173857,201901,2019,398
0.052859,201902,2019,398
0.061912,201903,2019,398
0.057729,201904,2019,398
-0.339271,201905,2019,398
0.110928,201906,2019,398
-0.06044,201907,2019,398
-0.147127,201908,2019,398
0.163984,201909,2019,398
-0.012127,201910,2019,398
0.112867,201911,2019,398
0.084468,201912,2019,398
-0.170994,202001,2020,398
-0.149822,202002,2020,398
-0.4916,202003,2020,398
0.307917,202004,2020,398
-0.076376,202005,2020,398
0.056741,202006,2020,398
0.012695,202007,2020,398
0.14591,202008,2020,398
0.069584,202009,2020,398
-0.022636,202010,2020,398
0.363699,202011,2020,398
0.181155,202012,2020,398
0.032777,201901,2019,399
-0.005952,201902,2019,399
-0.012084,201903,2019,399
0.059451,201904,2019,399
-0.060719,201905,2019,399
-0.014706,201906,2019,399
-0.09204,201907,2019,399
-0.171233,201908,2019,399
-0.043727,201909,2019,399
0.015478,201910,2019,399
-0.027234,201911,2019,399
-0.124234,201912,2019,399
-0.07992,202001,2020,399
-0.129207,202002,2020,399
-0.412718,202003,2020,399
0.694268,202004,2020,399
-0.053885,202005,2020,399
0.492715,202006,2020,399
0.021295,202007,2020,399
0.0,202008,2020,399
-0.004344,202009,2020,399
0.002618,202010,2020,399
0.003046,202011,2020,399
0.002169,202012,2020,399
0.38832,201901,2019,400
0.13321,201902,2019,400
0.129925,201903,2019,400
0.017291,201904,2019,400
-0.209915,201905,2019,400
-0.02725,201906,2019,400
-0.016587,201907,2019,400
0.089205,201908,2019,400
-0.077082,201909,2019,400
0.077927,201910,2019,400
-0.012452,201911,2019,400
-0.163573,201912,2019,400
-0.464405,202001,2020,400
-0.209539,202002,2020,400
-0.294758,202003,2020,400
-0.007013,202004,2020,400
1.535311,202005,2020,400
0.002228,202006,2020,400
0.046249,201901,2019,401
0.110511,201902,2019,401
-0.096418,201903,2019,401
0.138522,201904,2019,401
-0.115649,201905,2019,401
0.037433,201906,2019,401
-0.015933,201907,2019,401
-0.059524,201908,2019,401
0.065317,201909,2019,401
0.098859,201910,2019,401
0.04801,201911,2019,401
0.078003,201912,2019,401
-0.119832,202001,2020,401
-0.135711,202002,2020,401
-0.513337,202003,2020,401
0.470527,202004,2020,401
0.051336,202005,2020,401
0.050836,202006,2020,401
-0.156588,202007,2020,401
0.049057,202008,2020,401
-0.047482,202009,2020,401
-0.049094,202010,2020,401
0.182685,202011,2020,401
0.168569,202012,2020,401
0.34506,201901,2019,402
0.163307,201902,2019,402
0.013594,201903,2019,402
-0.098519,201904,2019,402
-0.154481,201905,2019,402
0.060707,201906,2019,402
0.031682,201907,2019,402
-0.212756,201908,2019,402
-0.111219,201909,2019,402
-0.117839,201910,2019,402
-0.000741,201911,2019,402
0.084136,201912,2019,402
-0.091852,202001,2020,402
-0.092358,202002,2020,402
-0.364579,202003,2020,402
0.172324,202004,2020,402
0.180958,202005,2020,402
-0.040704,202006,2020,402
-0.00557,202007,2020,402
-0.023064,202008,2020,402
-0.090219,202009,2020,402
-0.04152,202010,2020,402
-0.14736,202011,2020,402
-0.018598,202012,2020,402
0.02739,201901,2019,403
0.13108,201902,2019,403
0.026414,201903,2019,403
0.095777,201904,2019,403
-0.065009,201905,2019,403
0.12759,201906,2019,403
0.064505,201907,2019,403
-0.020015,201908,2019,403
0.067013,201909,2019,403
0.037894,201910,2019,403
0.058791,201911,2019,403
0.057682,201912,2019,403
-0.08674,202001,2020,403
-0.121502,202002,2020,403
-0.183418,202003,2020,403
0.187949,202004,2020,403
0.004422,202005,2020,403
0.047516,202006,2020,403
0.000603,202007,2020,403
-0.019097,202008,2020,403
0.051738,202009,2020,403
0.025684,202010,2020,403
0.067618,202011,2020,403
0.009962,202012,2020,403
0.009783,201901,2019,404
-0.007535,201902,2019,404
-0.129067,201903,2019,404
0.073474,201904,2019,404
0.104408,201905,2019,404
-0.022689,201906,2019,404
-0.146819,201907,2019,404
-0.076846,201908,2019,404
0.000546,201909,2019,404
0.084834,201910,2019,404
0.291426,201911,2019,404
0.16102,201912,2019,404
-0.093074,202001,2020,404
-0.066383,202002,2020,404
-0.37552,202003,2020,404
0.255947,202004,2020,404
0.06995,202005,2020,404
0.210998,202006,2020,404
-0.266615,202007,2020,404
-0.040659,202008,2020,404
0.02964,202009,2020,404
-0.193705,202010,2020,404
-0.055055,202011,2020,404
-0.081921,202012,2020,404
0.381271,201901,2019,405
0.11138,201902,2019,405
-0.021787,201903,2019,405
0.171492,201904,2019,405
-0.070342,201905,2019,405
-0.186094,201906,2019,405
0.052764,201907,2019,405
-0.040573,201908,2019,405
0.5,201909,2019,405
0.0199,201910,2019,405
-0.177236,201911,2019,405
0.264822,201912,2019,405
-0.178125,202001,2020,405
-0.313688,202002,2020,405
-0.412742,202003,2020,405
-0.231132,202004,2020,405
0.276074,202005,2020,405
0.519231,202006,2020,405
-0.079114,202007,2020,405
0.766323,202008,2020,405
0.797665,202009,2020,405
-0.12987,202010,2020,405
0.310945,202011,2020,405
-0.086338,202012,2020,405
0.117804,201901,2019,406
0.025513,201902,2019,406
0.007905,201903,2019,406
0.053979,201904,2019,406
-0.091924,201905,2019,406
-0.029164,201906,2019,406
0.00571,201907,2019,406
-0.039496,201908,2019,406
0.006811,201909,2019,406
0.009317,201910,2019,406
0.007081,201911,2019,406
0.010045,201912,2019,406
0.012929,202001,2020,406
-0.066765,202002,2020,406
-0.252236,202003,2020,406
0.043968,202004,2020,406
0.068396,202005,2020,406
0.092715,202006,2020,406
0.012987,202007,2020,406
0.129915,202008,2020,406
0.039839,202009,2020,406
-0.033463,202010,2020,406
0.399398,202011,2020,406
0.030043,201901,2019,407
0.088889,201902,2019,407
-0.132653,201903,2019,407
0.051471,201904,2019,407
0.011189,201905,2019,407
0.089903,201906,2019,407
-0.059645,201907,2019,407
-0.221323,201908,2019,407
-0.019064,201909,2019,407
-0.058304,201910,2019,407
0.181989,201911,2019,407
-0.120635,201912,2019,407
0.288809,202001,2020,407
0.137255,202002,2020,407
-0.419951,202003,2020,407
0.326964,202004,2020,407
-0.0624,202005,2020,407
0.032423,202006,2020,407
0.14876,202007,2020,407
0.094964,202008,2020,407
-0.097241,202009,2020,407
-0.05968,202010,2020,407
0.23065,202011,2020,407
-0.006289,202012,2020,407
0.499663,201901,2019,408
0.145234,201902,2019,408
-0.060463,201903,2019,408
0.085249,201904,2019,408
0.09511,201905,2019,408
0.067159,201906,2019,408
0.082702,201907,2019,408
-0.224589,201908,2019,408
-0.152669,201909,2019,408
0.046781,201910,2019,408
0.19115,201911,2019,408
0.033432,201912,2019,408
-0.023364,202001,2020,408
0.312477,202002,2020,408
-0.325575,202003,2020,408
0.320582,202004,2020,408
-0.038728,202005,2020,408
-0.038651,202006,2020,408
0.230324,202007,2020,408
0.121019,202008,2020,408
0.104249,202009,2020,408
-0.180089,202010,2020,408
0.354434,202011,2020,408
0.347301,202012,2020,408
0.119481,201901,2019,410
0.029389,201902,2019,410
-0.054095,201903,2019,410
0.0,201904,2019,410
-0.067254,201905,2019,410
0.198283,201906,2019,410
-0.035817,201907,2019,410
0.052006,201908,2019,410
0.016596,201909,2019,410
-0.012242,201910,2019,410
-0.06728,201911,2019,410
0.101746,201912,2019,410
-0.037216,202001,2020,410
-0.10952,202002,2020,410
-0.269293,202003,2020,410
0.136819,202004,2020,410
0.199609,202005,2020,410
-0.025286,202006,2020,410
0.067782,202007,2020,410
0.181034,202008,2020,410
-0.065693,202009,2020,410
-0.068669,202010,2020,410
0.367895,202011,2020,410
-0.002246,202012,2020,410
0.55814,201901,2019,411
-0.16791,201902,2019,411
0.008969,201903,2019,411
0.061911,201904,2019,411
0.297451,201905,2019,411
0.1,201906,2019,411
0.489736,201907,2019,411
-0.068898,201908,2019,411
0.054968,201909,2019,411
0.006012,201910,2019,411
0.344622,201911,2019,411
0.066667,201912,2019,411
-0.115278,202001,2020,411
0.120879,202002,2020,411
-0.002801,202003,2020,411
0.066011,202004,2020,411
0.027668,202005,2020,411
0.125641,202006,2020,411
-0.153189,202007,2020,411
0.080027,202008,2020,411
-0.054794,202009,2020,411
0.032279,202010,2020,411
-0.021059,202011,2020,411
-0.088657,202012,2020,411
-0.277325,201901,2019,412
-0.092551,201902,2019,412
-0.104478,201903,2019,412
0.305556,201904,2019,412
-0.014894,201905,2019,412
0.114471,201906,2019,412
-0.092949,201901,2019,413
0.109541,201902,2019,413
0.089751,201903,2019,413
-0.005845,201904,2019,413
0.071619,201905,2019,413
0.122195,201906,2019,413
0.070444,201907,2019,413
-0.074735,201908,2019,413
-0.241194,201909,2019,413
0.209048,201910,2019,413
0.148447,201911,2019,413
0.022785,201912,2019,413
0.072247,202001,2020,413
0.064854,202002,2020,413
-0.186543,202003,2020,413
0.141448,202004,2020,413
-0.004124,202005,2020,413
0.000592,202006,2020,413
-0.086914,202007,2020,413
0.066803,202008,2020,413
-0.054122,202009,2020,413
0.116364,202010,2020,413
0.198889,202011,2020,413
-0.024612,202012,2020,413
0.006803,201901,2019,414
0.125375,201902,2019,414
-0.03936,201903,2019,414
0.020351,201904,2019,414
-0.081843,201905,2019,414
0.062172,201906,2019,414
0.021383,201907,2019,414
-0.087927,201908,2019,414
-0.047437,201909,2019,414
-0.022764,201910,2019,414
0.077371,201911,2019,414
-0.016988,201912,2019,414
-0.055644,202001,2020,414
-0.026936,202002,2020,414
-0.16782,202003,2020,414
0.07611,202004,2020,414
0.107073,202005,2020,414
0.14197,202006,2020,414
-0.13454,202007,2020,414
0.14,202008,2020,414
-0.15311,202009,2020,414
0.07935,202010,2020,414
0.177148,202011,2020,414
0.057186,202012,2020,414
0.087306,201901,2019,415
0.076245,201902,2019,415
0.384895,201901,2019,416
0.312866,201902,2019,416
-0.084615,201903,2019,416
0.008403,201904,2019,416
-0.133333,201905,2019,416
0.048077,201906,2019,416
-0.036697,201907,2019,416
0.190476,201908,2019,416
0.04552,201909,2019,416
-0.090749,201910,2019,416
0.062021,201911,2019,416
0.822504,201912,2019,416
-0.308696,202001,2020,416
-0.226415,202002,2020,416
-0.138211,202003,2020,416
0.113208,202004,2020,416
-0.117119,202005,2020,416
0.142254,202006,2020,416
-0.008403,202007,2020,416
-0.067797,202008,2020,416
0.109091,202009,2020,416
0.081967,202010,2020,416
0.007576,202011,2020,416
-0.075188,202012,2020,416
0.182927,201901,2019,417
0.433634,201902,2019,417
0.045455,201903,2019,417
-0.05913,201904,2019,417
0.140481,201905,2019,417
0.096029,201906,2019,417
-0.185821,201907,2019,417
-0.124656,201908,2019,417
0.113613,201909,2019,417
0.112274,201910,2019,417
-0.002139,201911,2019,417
-0.02513,201912,2019,417
-0.088,202001,2020,417
-0.088207,202002,2020,417
-0.440953,202003,2020,417
0.056202,202004,2020,417
-0.333945,202005,2020,417
0.231405,202006,2020,417
-0.170022,202007,2020,417
-0.03504,202008,2020,417
-0.24581,202009,2020,417
0.074074,202010,2020,417
1.47931,202011,2020,417
-0.023644,202012,2020,417
0.081995,201901,2019,418
0.221094,201902,2019,418
0.110045,201903,2019,418
0.208934,201904,2019,418
-0.433135,201905,2019,418
-0.259882,201906,2019,418
-0.3125,201907,2019,418
-0.21405,201908,2019,418
-0.009464,201909,2019,418
-0.200637,201910,2019,418
0.177955,201911,2019,418
0.279594,201912,2019,418
0.044053,202001,2020,418
0.277637,202002,2020,418
-0.474901,202003,2020,418
0.428931,202004,2020,418
-0.296655,202005,2020,418
0.021277,202006,2020,418
-0.227941,202007,2020,418
-0.209524,202008,2020,418
0.036145,202009,2020,418
-0.284884,202010,2020,418
0.230352,202011,2020,418
-0.213656,202012,2020,418
0.168498,201901,2019,419
0.749216,201902,2019,419
0.136201,201903,2019,419
0.137224,201904,2019,419
0.040222,201905,2019,419
0.002667,201906,2019,419
0.077128,201907,2019,419
0.232099,201908,2019,419
-0.307615,201909,2019,419
0.095514,201910,2019,419
0.101717,201911,2019,419
0.056355,201912,2019,419
0.1521,202001,2020,419
0.203941,202002,2020,419
-0.509002,202003,2020,419
-0.038835,201901,2019,420
0.023622,201902,2019,420
-0.000526,201903,2019,420
-0.056111,201904,2019,420
-0.062291,201905,2019,420
0.105459,201906,2019,420
0.012481,201907,2019,420
0.125898,201908,2019,420
-0.072428,201909,2019,420
0.10201,201910,2019,420
0.107479,201911,2019,420
0.027054,201912,2019,420
-0.103787,202001,2020,420
-0.068132,202002,2020,420
0.01502,202003,2020,420
0.179993,202004,2020,420
-0.033108,202005,2020,420
0.026818,202006,2020,420
0.037353,202007,2020,420
0.041893,202008,2020,420
0.003316,202009,2020,420
-0.146443,202010,2020,420
0.030884,202011,2020,420
0.035489,202012,2020,420
0.055271,201901,2019,422
0.049505,201902,2019,422
-0.064151,201903,2019,422
0.008065,201904,2019,422
-0.447,201905,2019,422
-0.054249,201906,2019,422
-0.209751,201907,2019,422
-0.383015,201908,2019,422
0.021569,201909,2019,422
0.163532,201910,2019,422
0.663148,201911,2019,422
-0.294386,201912,2019,422
-0.110486,202001,2020,422
0.02086,202002,2020,422
0.26935,202003,2020,422
0.031951,202004,2020,422
0.492555,202005,2020,422
-0.128899,202006,2020,422
0.197782,202007,2020,422
-0.307937,202008,2020,422
-0.132675,202009,2020,422
0.084703,202010,2020,422
-0.003496,202011,2020,422
0.438596,202012,2020,422
0.072165,201901,2019,423
0.017628,201902,2019,423
-0.110236,201903,2019,423
-0.012389,201904,2019,423
0.231183,201905,2019,423
-0.043668,201906,2019,423
0.115677,201907,2019,423
-0.07367,201908,2019,423
-0.091311,201909,2019,423
0.006483,201910,2019,423
-0.046699,201911,2019,423
-0.119932,201912,2019,423
-0.161228,202001,2020,423
1.102975,202002,2020,423
-0.062024,202003,2020,423
0.162438,201901,2019,424
0.210261,201902,2019,424
0.039618,201903,2019,424
-0.170819,201904,2019,424
-0.174356,201905,2019,424
0.080355,201906,2019,424
-0.035485,201907,2019,424
-0.211183,201908,2019,424
-0.146245,201909,2019,424
-0.071605,201910,2019,424
0.293218,201911,2019,424
0.227506,201912,2019,424
0.020524,202001,2020,424
-0.025652,202002,2020,424
-0.252738,202003,2020,424
0.159526,202004,2020,424
0.257657,202005,2020,424
0.03363,202006,2020,424
-0.15258,202007,2020,424
-0.095102,202008,2020,424
-0.14655,202009,2020,424
0.144857,202010,2020,424
0.155977,202011,2020,424
-0.064551,202012,2020,424
-0.086924,201901,2019,425
0.105777,201902,2019,425
0.122149,201903,2019,425
0.062951,201904,2019,425
0.006786,201905,2019,425
0.099878,201906,2019,425
0.049025,201907,2019,425
-0.009028,201908,2019,425
-0.101822,201909,2019,425
-0.060859,201910,2019,425
-0.015248,201911,2019,425
0.054839,201912,2019,425
0.008563,202001,2020,425
-0.278351,202002,2020,425
-0.64958,202003,2020,425
0.601918,202004,2020,425
0.17515,202005,2020,425
-0.016561,202006,2020,425
-0.060881,202007,2020,425
0.366207,202008,2020,425
-0.140838,202009,2020,425
-0.022327,202010,2020,425
0.539664,202011,2020,425
0.336456,202012,2020,425
0.346821,201901,2019,426
-0.167382,201902,2019,426
-0.443299,201903,2019,426
-0.203704,201904,2019,426
-0.10186,201905,2019,426
-0.663257,201906,2019,426
0.224145,201907,2019,426
0.074121,201908,2019,426
-0.078947,201909,2019,426
0.079365,201910,2019,426
0.087059,201911,2019,426
0.082251,201912,2019,426
0.09,202001,2020,426
-0.093807,202002,2020,426
-0.215135,202003,2020,426
0.149629,202004,2020,426
0.211782,202005,2020,426
-0.118056,202006,2020,426
-0.246719,202007,2020,426
